"title","year","length","budget","rating","votes","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Leprechaun",1993,92,900000,3.6,2288,"",0,0,1,0,0,0,0
"Less Than Zero",1987,98,NA,5.6,2283,"",0,0,0,1,0,0,0
"Let It Ride",1989,87,NA,6.3,1079,"",1,0,1,0,0,0,0
"Lethal Weapon",1987,117,15000000,7.5,20041,"",1,0,1,0,0,0,0
"Lethal Weapon 2",1989,118,NA,6.9,14997,"",1,0,1,0,0,0,0
"Lethal Weapon 3",1992,121,NA,6.3,13780,"",1,0,1,0,0,0,0
"Lethal Weapon 4",1998,127,140000000,6.3,17758,"R",1,0,1,0,0,0,0
"Letter to Three Wives, A",1949,103,NA,7.7,1012,"",0,0,1,1,0,0,0
"Letter, The",1940,95,NA,7.6,1061,"",0,0,0,1,0,0,0
"Letzte Mann, Der",1924,90,NA,7.9,1024,"",0,0,0,1,0,0,0
"Leviathan",1989,98,NA,5,1726,"",0,0,0,0,0,0,0
"Levity",2003,100,7500000,6.4,1459,"R",0,0,0,1,0,0,0
"Ley del deseo, La",1987,102,NA,7.3,1027,"",0,0,1,1,0,1,0
"Liar Liar",1997,86,45000000,6.5,22969,"PG-13",0,0,1,0,0,0,0
"Liberty Heights",1999,122,NA,7,2011,"",0,0,1,1,0,1,0
"Liberty Stands Still",2002,92,11000000,5.6,1560,"R",0,0,0,1,0,0,0
"Licence to Kill",1989,133,40000000,6.2,8523,"",1,0,0,0,0,0,0
"License to Drive",1988,88,8000000,5.3,2163,"",0,0,1,0,0,0,0
"Life",1999,108,75000000,5.8,4857,"R",0,0,1,1,0,0,0
"Life Aquatic with Steve Zissou, The",2004,118,25000000,7.3,9170,"R",0,0,1,1,0,0,0
"Life Is Sweet",1990,103,NA,7.5,1020,"",0,0,1,0,0,0,0
"Life Less Ordinary, A",1997,103,12000000,6.4,8209,"R",0,0,1,1,0,1,0
"Life Stinks",1991,92,NA,4.9,1434,"",0,0,1,0,0,0,0
"Life and Death of Colonel Blimp, The",1943,163,NA,8.2,1054,"",0,0,0,1,0,1,0
"Life and Death of Peter Sellers, The",2004,122,NA,6.7,1140,"",0,0,0,1,0,0,0
"Life and Times of Judge Roy Bean, The",1972,120,NA,6.6,1022,"",0,0,1,0,0,0,0
"Life as a House",2001,127,18000000,7.5,7696,"R",0,0,1,1,0,0,0
"Life of Brian",1979,94,4000000,8.1,33325,"",0,0,1,0,0,0,0
"Life of David Gale, The",2003,130,50000000,7.1,10580,"R",0,0,0,1,0,0,0
"Life or Something Like It",2002,105,NA,5.7,3620,"PG-13",0,0,1,0,0,1,0
"Life with Mikey",1993,91,NA,5.3,1141,"",0,0,1,0,0,0,0
"Lifeboat",1944,96,NA,7.6,2765,"",0,0,0,1,0,0,0
"Lifeforce",1985,101,25000000,5.6,2071,"",0,0,0,0,0,0,0
"Lightning Jack",1994,98,NA,4.8,1020,"",0,0,1,0,0,0,0
"Like Mike",2002,99,30000000,4.9,1484,"PG",0,0,1,0,0,0,0
"Lilies of the Field",1963,94,240000,7.6,1391,"",0,0,1,1,0,0,0
"Lilja 4-ever",2002,109,NA,8,4631,"R",0,0,0,1,0,0,0
"Lilo & Stitch",2002,86,80000000,7.3,10944,"PG",0,1,1,1,0,0,0
"Limbo",1999,126,8300000,7.1,2063,"R",0,0,0,1,0,0,0
"Limelight",1952,147,NA,7.6,1569,"",0,0,1,1,0,0,0
"Limey, The",1999,89,9000000,7.2,7732,"R",0,0,0,1,0,0,0
"Lion King, The",1994,89,79300000,7.8,32924,"",0,1,1,0,0,0,0
"Lion in Winter, The",1968,137,NA,8.1,5871,"",0,0,0,1,0,0,0
"Lionheart",1990,105,2500000,5.1,2123,"",1,0,0,0,0,0,0
"Liquid Sky",1982,118,NA,5.5,1037,"",0,0,0,0,0,0,0
"Little Big League",1994,119,NA,5.7,1160,"",0,0,1,1,0,0,0
"Little Big Man",1970,149,NA,7.7,6385,"PG-13",0,0,1,1,0,0,0
"Little Black Book",2004,111,35000000,4.7,1894,"PG-13",0,0,1,1,0,1,0
"Little Buddha",1993,123,NA,5.6,2417,"",0,0,0,1,0,0,0
"Little Foxes, The",1941,115,NA,7.7,1193,"",0,0,0,1,0,0,0
"Little Giants",1994,107,NA,5.4,1760,"",0,0,1,0,0,0,0
"Little Man Tate",1991,99,NA,6.6,3104,"",0,0,0,1,0,0,0
"Little Mermaid, The",1989,83,NA,7.3,12681,"",0,1,1,0,0,1,0
"Little Nicky",2000,90,80000000,4.9,9485,"PG-13",0,0,1,0,0,1,0
"Little Odessa",1994,98,2300000,6.5,1222,"",0,0,0,1,0,0,0
"Little Princess, A",1995,97,NA,7.4,2578,"",0,0,0,1,0,0,0
"Little Rascals, The",1994,82,NA,5.1,1770,"",0,0,1,0,0,0,0
"Little Shop of Horrors",1986,94,30000000,6.4,8911,"",0,0,1,0,0,0,0
"Little Shop of Horrors, The",1960,70,27000,6.2,1988,"",0,0,1,0,0,0,0
"Little Voice",1998,96,NA,7.1,4592,"R",0,0,1,1,0,1,0
"Little Women",1994,115,NA,7.1,7008,"",0,0,0,1,0,1,0
"Live and Let Die",1973,121,7000000,6.6,8022,"",1,0,0,0,0,0,0
"Living Daylights, The",1987,130,30000000,6.4,7495,"",1,0,0,0,0,0,0
"Living Out Loud",1998,103,12000000,6.5,1774,"R",0,0,1,1,0,1,0
"Living in Oblivion",1995,90,NA,7.4,3438,"R",0,0,1,1,0,0,0
"Lizzie McGuire Movie, The",2003,94,17000000,5,2541,"PG",0,0,1,0,0,0,0
"Loaded Weapon 1",1993,84,13000000,5.4,6485,"",1,0,1,0,0,0,0
"Local Hero",1983,111,NA,7.6,4715,"",0,0,1,1,0,0,0
"Locataire, Le",1976,125,NA,7.5,2311,"",0,0,0,0,0,0,0
"Lock Up",1989,115,NA,5.4,2485,"",1,0,0,1,0,0,0
"Lock, Stock and Two Smoking Barrels",1998,126,NA,7.9,34293,"R",0,0,1,0,0,0,0
"Logan's Run",1976,120,9000000,6.5,5441,"",1,0,0,0,0,0,0
"Lola rennt",1998,80,NA,8.2,32791,"R",0,0,0,1,0,1,0
"Lolita",1962,152,2000000,7.6,9150,"",0,0,1,1,0,1,0
"Lolita",1997,137,58000000,6.8,5757,"R",0,0,0,1,0,1,0
"Lone Star",1996,135,5000000,7.7,8518,"R",0,0,0,1,0,0,0
"Lonely Guy, The",1984,90,NA,5.9,1037,"",0,0,1,0,0,0,0
"Long Good Friday, The",1980,114,NA,7.5,2092,"",0,0,0,1,0,0,0
"Long Goodbye, The",1973,112,NA,7.4,1780,"",0,0,0,1,0,0,0
"Long Kiss Goodnight, The",1996,120,65000000,6.5,12516,"R",1,0,0,1,0,0,0
"Long Riders, The",1980,99,10000000,7,1190,"",0,0,0,0,0,0,0
"Long Time Dead",2002,95,NA,4.9,1215,"R",0,0,0,0,0,0,0
"Long, Hot Summer, The",1958,115,NA,7.2,1016,"",0,0,0,1,0,0,0
"Longest Day, The",1962,180,8000000,7.7,6517,"",1,0,0,1,0,0,0
"Longest Yard, The",1974,122,NA,7.1,1944,"",0,0,1,1,0,0,0
"Longxiong hudi",1986,86,NA,6.4,1217,"",1,0,1,0,0,0,0
"Look Who's Talking",1989,93,7500000,5.5,10847,"",0,0,1,0,0,1,0
"Look Who's Talking Now",1993,96,NA,3.6,3733,"",0,0,1,0,0,1,0
"Look Who's Talking Too",1990,81,NA,3.7,6813,"",0,0,1,0,0,1,0
"Looking for Mr. Goodbar",1977,135,NA,6.1,1235,"",0,0,0,1,0,0,0
"Looking for Richard",1996,111,NA,7.3,2602,"",0,0,0,1,1,0,0
"Looney Tunes: Back in Action",2003,91,80000000,6.1,2559,"PG",1,1,1,0,0,0,0
"Lord of Illusions",1995,120,NA,5.3,2091,"R",0,0,0,0,0,0,0
"Lord of the Flies",1963,92,NA,7.1,1650,"",0,0,0,1,0,0,0
"Lord of the Flies",1990,90,NA,5.9,2260,"",0,0,0,1,0,0,0
"Lord of the Rings, The",1978,132,8000000,5.8,5734,"",0,1,0,0,0,0,0
"Lord of the Rings: The Fellowship of the Ring, The",2001,208,93000000,8.8,157608,"PG-13",1,0,0,0,0,0,0
"Lord of the Rings: The Return of the King, The",2003,251,94000000,9,103631,"PG-13",1,0,0,0,0,0,0
"Lord of the Rings: The Two Towers, The",2002,223,94000000,8.8,114797,"PG-13",1,0,0,0,0,0,0
"Lorenzo's Oil",1992,129,NA,6.9,2650,"",0,0,0,1,0,0,0
"Loser",2000,92,20000000,5.1,5152,"PG-13",0,0,1,0,0,1,0
"Lost Boys, The",1987,97,NA,6.7,11294,"",0,0,1,0,0,0,0
"Lost Highway",1997,135,15000000,7.3,15936,"R",0,0,0,1,0,0,0
"Lost Horizon",1937,118,2000000,7.7,2103,"",0,0,0,1,0,0,0
"Lost In La Mancha",2002,89,NA,7.4,2112,"R",0,0,0,0,1,0,0
"Lost Souls",2000,97,28000000,4.6,3423,"R",0,0,0,0,0,0,0
"Lost Weekend, The",1945,101,1250000,8.1,2661,"",0,0,0,1,0,0,0
"Lost World: Jurassic Park, The",1997,129,73000000,5.5,28055,"PG-13",1,0,0,0,0,0,0
"Lost and Delirious",2001,103,NA,7,2917,"R",0,0,0,1,0,1,0
"Lost in America",1985,91,NA,6.8,1244,"",0,0,1,0,0,0,0
"Lost in Space",1998,130,80000000,4.7,15209,"PG-13",1,0,0,0,0,0,0
"Lost in Translation",2003,102,4000000,8,42450,"R",0,0,1,1,0,0,0
"Love & Basketball",2000,124,15000000,6.7,2093,"PG-13",0,0,0,1,0,1,0
"Love & Sex",2000,75,NA,6,1371,"",0,0,1,1,0,1,0
"Love Actually",2003,129,NA,7.7,21918,"R",0,0,1,1,0,1,0
"Love Affair",1994,108,NA,5.6,1162,"",0,0,1,1,0,1,0
"Love Bug, The",1968,103,NA,6.1,1649,"",1,0,1,0,0,1,0
"Love Letter, The",1999,88,15000000,5.2,1258,"PG-13",0,0,1,1,0,0,0
"Love Liza",2002,90,1000000,6.6,1588,"R",0,0,0,1,0,0,0
"Love Potion No. 9",1992,92,NA,5.3,2273,"",0,0,1,0,0,1,0
"Love Stinks",1999,94,4000000,5.3,1311,"R",0,0,1,0,0,0,0
"Love Story",1970,99,2200000,6.2,2844,"PG",0,0,0,1,0,1,0
"Love and Death",1975,85,3000000,7.6,4193,"",0,0,1,0,0,0,0
"Love and Death on Long Island",1997,94,NA,6.9,1405,"PG-13",0,0,0,1,0,0,0
"Love at First Bite",1979,94,NA,5.7,1101,"",0,0,1,0,0,1,0
"Love in the Afternoon",1957,125,2100000,7.3,1125,"",0,0,1,1,0,1,0
"Love! Valour! Compassion!",1997,108,NA,6.4,1036,"R",0,0,1,1,0,1,0
"Love's Labour's Lost",2000,93,13000000,5.9,1254,"PG",0,0,1,0,0,1,0
"Lovely & Amazing",2001,91,250000,6.9,1813,"R",0,0,1,1,0,0,0
"Lucas",1986,100,NA,6.5,2441,"",0,0,1,1,0,0,0
"Lucky Numbers",2000,105,65000000,5,2396,"R",0,0,1,0,0,0,0
"Lulu on the Bridge",1998,112,NA,6.1,1278,"PG-13",0,0,0,1,0,1,0
"Lunes al sol, Los",2002,113,4000000,7.8,1466,"R",0,0,0,1,0,0,0
"Luther",2003,121,NA,7.1,1567,"PG-13",0,0,0,1,0,0,0
"Luzhin Defence, The",2000,109,NA,7,1371,"PG-13",0,0,0,1,0,1,0
"M",1931,99,NA,8.5,12053,"",0,0,0,0,0,0,0
"M. Butterfly",1993,101,NA,6.3,1188,"",0,0,0,1,0,0,0
"MASH",1970,112,3500000,7.8,14829,"R",0,0,1,1,0,0,0
"Ma vie en rose",1997,88,NA,7.4,2228,"R",0,0,1,1,0,0,0
"Mac and Me",1988,95,NA,3.2,1372,"",0,0,0,0,0,0,0
"Mad City",1997,115,50000000,6,3965,"PG-13",0,0,0,1,0,0,0
"Mad Dog and Glory",1993,97,NA,6.1,3601,"R",0,0,1,1,0,0,0
"Mad Love",1995,93,NA,5,1606,"PG-13",0,0,0,1,0,1,0
"Mad Max",1979,93,350000,6.8,11542,"",1,0,0,0,0,0,0
"Mad Max 2",1981,94,NA,7.4,12091,"",1,0,0,0,0,0,0
"Mad Max Beyond Thunderdome",1985,107,NA,5.8,8207,"",1,0,0,0,0,0,0
"Made",2001,94,5000000,6.5,4487,"R",0,0,1,1,0,0,0
"Made in America",1993,111,NA,4.6,2662,"",0,0,1,0,0,0,0
"Madness of King George, The",1994,107,NA,7.3,2901,"PG-13",0,0,1,1,0,0,0
"Madonna: Truth or Dare",1991,114,4500000,5.5,2660,"R",0,0,0,0,1,0,0
"Magdalene Sisters, The",2002,119,NA,8,4350,"R",0,0,0,1,0,0,0
"Magnificent Ambersons, The",1942,131,850000,8,3407,"",0,0,0,1,0,0,0
"Magnificent Seven, The",1960,128,NA,7.8,10058,"",0,0,0,1,0,0,0
"Magnolia",1999,188,37000000,8,45992,"R",0,0,0,1,0,0,0
"Magnum Force",1973,118,NA,6.6,3724,"",1,0,0,1,0,0,0
"Maid in Manhattan",2002,105,55000000,4.6,12237,"PG-13",0,0,1,0,0,1,0
"Majestic, The",2001,156,72000000,6.7,8649,"PG",0,0,0,1,0,1,0
"Major League",1989,107,11000000,6.7,8078,"",0,0,1,0,0,0,0
"Major League II",1994,105,NA,4.7,3357,"",0,0,1,0,0,0,0
"Major League: Back to the Minors",1998,100,NA,4,1109,"PG-13",0,0,1,0,0,0,0
"Major Payne",1995,95,NA,5.1,2120,"PG-13",0,0,1,0,0,0,0
"Malcolm X",1992,202,34000000,7.5,6873,"",0,0,0,1,0,0,0
"Malibu's Most Wanted",2003,86,16000000,4.9,2099,"PG-13",0,0,1,0,0,0,0
"Malice",1993,107,NA,6.2,3783,"",0,0,0,0,0,0,0
"Mallrats",1995,94,6100000,7.1,22837,"R",0,0,1,1,0,0,0
"Maltese Falcon, The",1941,101,300000,8.4,19444,"",0,0,0,0,0,0,0
"Mambo Kings, The",1992,104,NA,6.2,1031,"",0,0,0,1,0,0,0
"Mambo italiano",2003,92,NA,6.6,1229,"R",0,0,1,0,0,0,0
"Man Apart, A",2003,110,36000000,5.4,4231,"R",1,0,0,1,0,0,0
"Man Who Cried, The",2000,97,NA,5.9,2313,"R",0,0,0,1,0,0,0
"Man Who Fell to Earth, The",1976,140,NA,6.5,2005,"",0,0,0,1,0,0,0
"Man Who Knew Too Little, The",1997,94,NA,6.2,4457,"PG",0,0,1,0,0,0,0
"Man Who Knew Too Much, The",1934,75,NA,7,1760,"",0,0,0,0,0,0,0
"Man Who Knew Too Much, The",1956,120,2500000,7.4,5388,"",0,0,0,1,0,0,0
"Man Who Shot Liberty Valance, The",1962,123,3200000,8.2,7281,"",0,0,0,0,0,0,0
"Man Who Wasn't There, The",2001,118,20000000,7.7,17028,"R",0,0,1,1,0,0,0
"Man Who Would Be King, The",1975,129,8000000,7.9,8035,"",0,0,0,0,0,0,0
"Man Without a Face, The",1993,114,NA,6.4,5055,"",0,0,0,1,0,0,0
"Man for All Seasons, A",1966,120,3900000,8,4356,"",0,0,0,1,0,0,0
"Man from Elysian Fields, The",2001,106,6500000,6.8,1198,"R",0,0,0,1,0,0,0
"Man from Snowy River, The",1982,102,NA,6.8,1277,"",0,0,0,1,0,1,0
"Man in the Iron Mask, The",1998,132,35000000,6,11127,"PG-13",1,0,0,1,0,0,0
"Man in the Moon, The",1991,99,NA,7.4,2268,"",0,0,0,1,0,1,0
"Man in the White Suit, The",1951,85,NA,7.6,1221,"",0,0,1,1,0,0,0
"Man of the House",1995,96,NA,4.5,1254,"",0,0,1,0,0,0,0
"Man on Fire",2004,146,70000000,7.4,14358,"R",1,0,0,1,0,0,0
"Man on the Moon",1999,118,52000000,7.3,19826,"R",0,0,1,1,0,0,0
"Man with One Red Shoe, The",1985,92,NA,5.3,2452,"",0,0,1,0,0,0,0
"Man with Two Brains, The",1983,93,NA,6.2,4149,"",0,0,1,0,0,0,0
"Man with the Golden Gun, The",1974,125,13000000,6.4,7425,"",1,0,0,1,0,0,0
"Manchurian Candidate, The",1962,126,NA,8.4,14232,"",0,0,0,1,0,0,0
"Manchurian Candidate, The",2004,129,NA,6.7,9896,"R",0,0,0,0,0,0,0
"Mangler, The",1995,106,NA,3.2,1240,"",0,0,0,0,0,0,0
"Manhattan",1979,96,NA,8.2,12391,"",0,0,1,1,0,1,0
"Manhattan Murder Mystery",1993,104,13500000,7.3,5044,"",0,0,1,0,0,0,0
"Manhunter",1986,124,15000000,7.2,7272,"",0,0,0,1,0,0,0
"Mannequin",1987,90,NA,4.8,3980,"",0,0,1,0,0,1,0
"Mannequin: On the Move",1991,95,13000000,2.9,1235,"",0,0,1,0,0,1,0
"Manon des sources",1986,113,NA,8,4186,"",0,0,0,1,0,0,0
"Mansfield Park",1999,112,NA,7.2,2868,"PG-13",0,0,1,1,0,0,0
"Many Adventures of Winnie the Pooh, The",1977,74,NA,7.6,1632,"",0,1,0,0,0,0,0
"Map of the World, A",1999,125,NA,6.5,1194,"R",0,0,0,1,0,0,0
"Maquinista, El",2004,102,5000000,7.7,4322,"R",0,0,0,1,0,0,0
"Marathon Man",1976,125,NA,7.4,5907,"",0,0,0,0,0,0,0
"Maratonci trce pocasni krug",1982,92,NA,8.4,1388,"",0,0,1,0,0,0,0
"Mari de la coiffeuse, Le",1990,82,NA,7.3,1253,"",0,0,1,1,0,1,0
"Maria Full of Grace",2004,101,NA,7.7,4131,"R",0,0,0,1,0,0,0
"Mariachi, El",1992,81,220000,7,6817,"",1,0,0,0,0,0,0
"Mark of Zorro, The",1940,90,NA,7.6,1090,"",0,0,0,0,0,0,0
"Marked for Death",1990,94,NA,5,1956,"",1,0,0,1,0,0,0
"Marnie",1964,130,3000000,7.1,4373,"",0,0,0,1,0,0,0
"Married to the Mob",1988,99,NA,6,3578,"",0,0,1,0,0,0,0
"Marrying Man, The",1991,115,NA,5.1,1040,"",0,0,1,0,0,1,0
"Mars Attacks!",1996,106,70000000,6.1,27363,"PG-13",1,0,1,0,0,0,0
"Martha, Meet Frank, Daniel and Laurence",1998,88,NA,6.4,1500,"R",0,0,1,0,0,1,0
"Marty",1955,94,343000,7.7,2075,"",0,0,1,1,0,1,0
"Marvin's Room",1996,98,23000000,6.5,4005,"PG-13",0,0,1,1,0,0,0
"Mary Poppins",1964,140,NA,7.6,13909,"",0,1,1,1,0,0,0
"Mary Reilly",1996,108,47000000,5.5,2806,"R",0,0,0,1,0,0,0
"Mask",1985,127,NA,6.9,3859,"",0,0,0,1,0,0,0
"Mask of Zorro, The",1998,136,65000000,6.8,18220,"PG-13",1,0,1,0,0,1,0
"Mask, The",1994,97,18000000,6.4,21533,"",1,0,1,0,0,0,0
"Master and Commander: The Far Side of the World",2003,138,150000000,7.5,21328,"PG-13",1,0,0,1,0,0,0
"Master of Disguise, The",2002,80,16000000,2.9,3903,"PG",0,0,1,0,0,0,0
"Masters of the Universe",1987,106,17000000,4.4,3288,"",1,0,1,0,0,0,0
"Matador",1986,110,NA,7,1231,"",0,0,0,1,0,0,0
"MatchMaker, The",1997,97,NA,6.1,1742,"R",0,0,1,0,0,1,0
"Matchstick Men",2003,120,NA,7.4,13684,"PG-13",0,0,1,1,0,0,0
"Matewan",1987,132,4000000,7.6,1877,"",0,0,0,1,0,0,0
"Matilda",1996,102,36000000,6.5,4351,"PG",0,0,1,1,0,0,0
"Matinee",1993,99,NA,6.3,1394,"",0,0,1,1,0,0,0
"Mating Habits of the Earthbound Human, The",1999,90,NA,6.4,1266,"R",0,0,1,0,0,0,0
"Matrix Reloaded, The",2003,138,127000000,7.1,57225,"R",1,0,0,0,0,0,0
"Matrix Revolutions, The",2003,125,110000000,6.3,40058,"R",1,0,0,0,0,0,0
"Matrix, The",1999,136,63000000,8.5,143853,"R",1,0,0,0,0,0,0
"Matter of Life and Death, A",1946,104,NA,8.1,2093,"PG",0,0,1,0,0,1,0
"Maurice",1987,140,2600000,7.3,2226,"",0,0,0,1,0,1,0
"Maverick",1994,127,NA,6.7,13659,"",0,0,1,0,0,0,0
"Maximum Overdrive",1986,97,10000000,4.3,3050,"",0,0,0,0,0,0,0
"Maximum Risk",1996,100,NA,4.9,2234,"R",1,0,0,0,0,0,0
"May",2002,93,1700000,6.8,3324,"R",0,0,0,1,0,0,0
"Maybe Baby",2000,96,NA,5.7,1017,"R",0,0,1,0,0,1,0
"McCabe & Mrs. Miller",1971,121,NA,7.6,2295,"",0,0,0,1,0,0,0
"McHale's Navy",1997,108,42000000,3.7,1758,"PG",0,0,1,0,0,0,0
"McLintock!",1963,127,2000000,7,1289,"",0,0,1,0,0,0,0
"Me, Myself & Irene",2000,116,51000000,6,21305,"R",0,0,1,0,0,0,0
"Mean Creek",2004,89,500000,7.3,2094,"R",0,0,0,1,0,0,0
"Mean Girls",2004,97,17000000,7,11591,"PG-13",0,0,1,1,0,0,0
"Mean Machine",2001,101,NA,6.1,2812,"R",0,0,1,1,0,0,0
"Mean Streets",1973,107,150000,7.5,8008,"",0,0,0,1,0,0,0
"Meaning of Life, The",1983,112,9000000,7.3,12351,"",0,0,1,0,0,0,0
"Meatballs",1979,99,NA,5.7,2529,"",0,0,1,0,0,0,0
"Medallion, The",2003,88,41000000,4.5,2765,"PG-13",1,0,1,0,0,0,0
"Medicine Man",1992,106,40000000,5.7,4190,"",0,0,0,0,0,1,0
"Mediterraneo",1991,90,NA,7.2,2073,"",0,0,1,0,0,0,0
"Meet Joe Black",1998,178,90000000,6.6,16796,"PG-13",0,0,0,1,0,1,0
"Meet John Doe",1941,122,NA,7.5,1783,"",0,0,1,1,0,0,0
"Meet Me in St. Louis",1944,113,1707561,7.7,2480,"",0,0,0,0,0,1,0
"Meet the Feebles",1989,94,750000,6.5,3812,"",0,1,1,0,0,0,0
"Meet the Fockers",2004,115,80000000,6.5,11950,"PG-13",0,0,1,0,0,0,0
"Meet the Parents",2000,108,55000000,7,30804,"PG-13",0,0,1,0,0,0,0
"Melinda and Melinda",2004,100,NA,6.8,1567,"PG-13",0,0,1,1,0,0,0
"Memento",2000,113,5000000,8.7,90317,"R",0,0,0,1,0,0,0
"Memoirs of an Invisible Man",1992,99,40000000,5.6,3038,"",0,0,1,0,0,0,0
"Memphis Belle",1990,107,NA,6.7,3882,"",1,0,0,1,0,0,0
"Men at Work",1990,98,NA,5.3,2720,"",1,0,1,0,0,0,0
"Men in Black",1997,98,90000000,6.8,53231,"PG-13",1,0,1,0,0,0,0
"Men in Black II",2002,88,140000000,5.6,21580,"PG-13",1,0,1,0,0,0,0
"Men of Honor",2000,129,32000000,6.6,9684,"R",0,0,0,1,0,0,0
"Men with Brooms",2002,102,7500000,5.9,1096,"R",0,0,1,1,0,1,0
"Menace II Society",1993,97,3500000,7.3,4704,"R",1,0,0,1,0,0,0
"Meng long guojiang",1972,90,130000,6.6,1775,"",1,0,0,0,0,0,0
"Mephisto",1981,144,NA,7.5,1091,"",0,0,0,1,0,0,0
"Merchant of Venice, The",2004,138,30000000,7.3,1400,"R",0,0,1,1,0,0,0
"Merci pour le chocolat",2000,99,NA,6.5,1115,"",0,0,0,0,0,0,0
"Mercury Rising",1998,108,60000000,5.6,8202,"R",1,0,0,1,0,0,0
"Mermaids",1990,110,NA,6.3,4249,"",0,0,1,0,0,1,0
"Merry Christmas Mr. Lawrence",1983,124,NA,7,1589,"",0,0,0,1,0,0,0
"Message in a Bottle",1999,126,30000000,5.4,5582,"PG-13",0,0,0,1,0,1,0
"Messenger: The Story of Joan of Arc, The",1999,148,NA,6.2,10476,"R",0,0,0,1,0,0,0
"Metallica: Some Kind of Monster",2004,135,NA,7.5,1499,"",0,0,0,0,1,0,0
"Meteor",1979,107,16000000,4.5,1116,"",0,0,0,1,0,0,0
"Metoroporisu",2001,107,14500000,7.3,3380,"PG-13",1,1,0,1,0,1,0
"Metro",1997,117,55000000,5.2,3560,"R",1,0,1,1,0,0,0
"Metropolis",1927,117,NA,8.4,11988,"",0,0,0,1,0,0,0
"Metropolitan",1990,98,430000,7.1,1379,"",0,0,1,1,0,0,0
"Mexican, The",2001,123,38000000,6,13935,"R",0,0,1,0,0,1,0
"Miami Blues",1990,97,NA,6.2,1258,"",0,0,0,1,0,0,0
"Michael",1996,105,NA,5.5,6846,"",0,0,1,1,0,1,0
"Michael Collins",1996,133,25000000,6.8,5009,"",0,0,0,1,0,0,0
"Mickey Blue Eyes",1999,102,40000000,5.8,7247,"PG-13",0,0,1,0,0,1,0
"Microcosmos: Le peuple de l'herbe",1996,73,NA,7.6,2018,"",0,0,0,0,1,0,0
"Midnight Clear, A",1992,107,5000000,7.5,2147,"",0,0,0,1,0,0,0
"Midnight Cowboy",1969,113,3600000,7.9,13091,"",0,0,0,1,0,0,0
"Midnight Express",1978,121,2300000,7.6,7617,"",0,0,0,1,0,0,0
"Midnight Run",1988,126,30000000,7.5,9196,"",1,0,1,0,0,0,0
"Midnight in the Garden of Good and Evil",1997,155,30000000,6.4,8517,"R",0,0,0,1,0,0,0
"Midsummer Night's Dream, A",1999,116,NA,6.3,4987,"PG-13",0,0,1,0,0,1,0
"Midsummer Night's Sex Comedy, A",1982,88,NA,6.3,2101,"",0,0,1,0,0,1,0
"Midway",1976,132,NA,6.5,2118,"",1,0,0,1,0,0,0
"Mifunes sidste sang",1999,98,NA,7.1,2696,"R",0,0,1,1,0,1,0
"Mighty Aphrodite",1995,95,15000000,7,7083,"R",0,0,1,0,0,0,0
"Mighty Ducks, The",1992,100,NA,5.7,4410,"",1,0,1,0,0,0,0
"Mighty Joe Young",1998,114,49000000,5.6,2873,"PG",0,0,0,0,0,0,0
"Mighty Morphin Power Rangers: The Movie",1995,95,NA,3.1,2250,"PG",1,0,0,0,0,0,0
"Mighty Wind, A",2003,91,NA,7.3,5941,"PG-13",0,0,1,0,0,0,0
"Mighty, The",1998,100,NA,7.1,2577,"PG-13",1,0,1,1,0,0,0
"Milagro Beanfield War, The",1988,117,NA,6.8,1601,"",0,0,1,1,0,0,0
"Mildred Pierce",1945,111,1500000,7.7,2348,"",0,0,0,1,0,1,0
"Milk Money",1994,110,NA,5.2,2236,"",0,0,1,0,0,1,0
"Miller's Crossing",1990,115,14000000,8,14575,"",0,0,0,1,0,0,0
"Million Dollar Baby",2004,132,30000000,8.3,20195,"PG-13",0,0,0,1,0,0,0
"Million Dollar Hotel, The",2000,122,8000000,5.5,4746,"R",0,0,0,1,0,0,0
"Mimi wo sumaseba",1995,111,NA,7.9,1025,"",0,1,0,1,0,1,0
"Mimic",1997,105,25000000,5.6,6052,"R",0,0,0,0,0,0,0
"Mindhunters",2004,102,27000000,6.3,3925,"R",1,0,0,0,0,0,0
"Minority Report",2002,145,102000000,7.8,51199,"PG-13",1,0,0,1,0,0,0
"Minus Man, The",1999,111,NA,6.2,1921,"R",0,0,0,1,0,0,0
"Miracle",2004,135,NA,7.7,5785,"PG",0,0,0,1,0,0,0
"Miracle Mile",1988,87,3000000,6.8,1086,"",0,0,0,1,0,1,0
"Miracle Worker, The",1962,106,500000,7.9,2130,"",0,0,0,1,0,0,0
"Miracle on 34th Street",1947,96,NA,7.9,5677,"",0,0,1,1,0,1,0
"Miracle on 34th Street",1994,114,NA,6.2,2020,"",0,0,0,1,0,0,0
"Mirror Has Two Faces, The",1996,122,42000000,5.7,2775,"PG-13",0,0,1,1,0,1,0
"Misery",1990,107,20000000,7.5,13120,"",0,0,0,1,0,0,0
"Misfits, The",1961,120,4000000,7.3,1905,"",0,0,0,1,0,1,0
"Miss Congeniality",2000,109,45000000,6.2,16235,"PG-13",0,0,1,0,0,0,0
"Miss Congeniality 2: Armed and Fabulous",2005,115,NA,5,1555,"PG-13",0,0,1,0,0,0,0
"Missing",1982,122,NA,7.6,1786,"",0,0,0,1,0,0,0
